city|location|price|bedrooms|baths|size
Peshawar|Professor Model Town Cooperative Housing Society, Nasir Bagh Road|23500000|0|0|1350
Peshawar|Professor Model Town Cooperative Housing Society, Nasir Bagh Road|23500000|8|0|1350
Peshawar|Hayatabad Phase 6, Hayatabad|145000000|9|0|4500
Peshawar|Sufiyan Garden, Warsak Road|12000000|5|1|675
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Hayatabad Phase 1, Hayatabad|200000000|10|6|9000
Peshawar|Regi Model Town Phase 3, Regi Model Town|48000000|8|6|2250
Peshawar|Saddar Road, Peshawar|25000000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|30000000|6|6|1575
Peshawar|Hayatabad Phase 7, Hayatabad|55000000|9|0|2250
Peshawar|Hayatabad Phase 7, Hayatabad|75000000|6|6|4500
Peshawar|Ring Road, Peshawar|6000000|1|1|742
Peshawar|Century Mall, Ring Road|11000000|3|3|1215
Peshawar|Century Mall, Ring Road|12000000|3|3|1462
Peshawar|Peshawar Media Colony, Nasir Bagh Road|37500000|11|7|2250
Peshawar|Regi Model Town Phase 3 - Block B3, Regi Model Town Phase 3|44500000|9|7|2250
Peshawar|University Road, Peshawar|16800000|3|3|1598
Peshawar|University Road, Peshawar|16300000|3|3|1552
Peshawar|University Road, Peshawar|17700000|3|3|1688
Peshawar|Rahatabad, Peshawar|8090000|1|1|765
Peshawar|Rahatabad, Peshawar|8090000|1|1|765
Peshawar|Rahatabad, Peshawar|12000000|2|2|1148
Peshawar|Rahatabad, Peshawar|12000000|2|2|1148
Peshawar|University Road, Peshawar|13400000|2|2|1282
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|12400000|2|2|1192
Peshawar|University Road, Peshawar|16800000|3|3|1598
Peshawar|University Road, Peshawar|11500000|2|2|1102
Peshawar|University Road, Peshawar|16300000|3|3|1552
Peshawar|University Road, Peshawar|13500000|2|2|1282
Peshawar|University Road, Peshawar|17700000|3|3|1688
Peshawar|University Road, Peshawar|8090000|1|1|765
Peshawar|University Road, Peshawar|8090000|1|1|765
Peshawar|University Road, Peshawar|12000000|2|2|1148
Peshawar|University Road, Peshawar|12000000|2|2|1148
Peshawar|University Road, Peshawar|7745000|1|1|742
Peshawar|Hayatabad Phase 1 - D3, Hayatabad Phase 1|23000000|5|5|1125
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|52000000|10|0|2250
Peshawar|DHA Defence - Sector Prism, DHA Defence|45000000|6|6|2250
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|5|5|1125
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|8|6|1125
Peshawar|DHA Defence, Peshawar|25000000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|41000000|7|6|2250
Peshawar|Canal Town, Peshawar|25000000|6|5|2250
Peshawar|DHA Phase 1 - Sector A, DHA Phase 1|39000000|0|0|4500
Peshawar|Gulbahar, Peshawar|38000000|4|4|2025
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|8|6|1125
Peshawar|DHA Phase 1, DHA Defence|76000000|10|6|4500
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|8|6|1125
Peshawar|Wapda Town Sector A, Wapda Town|22000000|6|6|1890
Peshawar|Regi Model Town, Peshawar|22500000|7|0|1125
Peshawar|Hayatabad Phase 3 - L3, Hayatabad Phase 3|26000000|5|4|1350
Peshawar|Hayatabad Phase 2, Hayatabad|160000000|7|6|9000
Peshawar|Old Bara Road, Peshawar|7500000|1|1|630
Peshawar|University Town, Peshawar|8200000|1|1|630
Peshawar|Hayatabad Phase 1, Hayatabad|22000000|4|4|1125
Peshawar|University Town, Peshawar|92000000|7|5|2700
Peshawar|University Town, Peshawar|12500000|3|3|1440
Peshawar|University Town, Peshawar|9800000|2|2|1058
Peshawar|Hayatabad Phase 7, Hayatabad|129000000|10|0|4500
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|72000000|10|6|2250
Peshawar|Hayatabad Phase 6, Hayatabad|75000000|10|6|2250
Peshawar|Hayatabad Phase 6, Hayatabad|69000000|10|6|2250
Peshawar|Hayatabad Phase 2, Hayatabad|160000000|10|6|9000
Peshawar|Hayatabad Phase 6, Hayatabad|130000000|10|6|4500
Peshawar|Hayatabad Phase 7, Hayatabad|58000000|9|6|2250
Peshawar|Hayatabad Phase 1, Hayatabad|63000000|9|6|4500
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|22500000|7|6|675
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|38000000|7|6|1125
Peshawar|Hayatabad, Peshawar|68000000|9|6|2250
Peshawar|Hayatabad Phase 2 - G3, Hayatabad Phase 2|77000000|8|6|4500
Peshawar|Hayatabad, Peshawar|140000000|10|6|9000
Peshawar|Hayatabad Phase 6, Hayatabad|26000000|6|6|1125
Peshawar|Hayatabad Phase 3 - K1, Hayatabad Phase 3|80000000|8|6|4500
Peshawar|Hayatabad Phase 4, Hayatabad|52500000|6|6|2250
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|75000000|9|0|2250
Peshawar|Hayatabad Phase 3 - K6, Hayatabad Phase 3|73000000|9|0|2250
Peshawar|Wapda Town Sector E, Wapda Town|14500000|8|7|1575
Peshawar|Prime Town Apartments, University Town|11800000|3|3|1372
Peshawar|Hayatabad Phase 2 - J1, Hayatabad Phase 2|140000000|10|0|4500
Peshawar|Wadud Apartments, University Road|24500000|3|3|1642
Peshawar|Hayatabad Phase 3 - K2, Hayatabad Phase 3|24500000|5|5|1125
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|105000000|10|0|4500
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|75000000|7|6|4500
Peshawar|Hayatabad Phase 2 - G3, Hayatabad Phase 2|75000000|9|6|4500
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|37500000|0|0|1575
Peshawar|University Town, Peshawar|7000000|1|1|630
Peshawar|University Town, Peshawar|9500000|1|1|832
Peshawar|Danishabad, Peshawar|2948000|0|0|338
Peshawar|University Town, Peshawar|11500000|3|3|1462
Peshawar|Shams-ul-Qamar Town, Peshawar|13000000|7|6|1125
Peshawar|Old Bara Road, Peshawar|75000000|9|6|4500
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|18500000|7|6|675
Peshawar|Sufiyan Garden, Warsak Road|20000000|6|6|1125
Peshawar|Arbab Road, Peshawar|34500000|5|4|2250
Peshawar|Old Bara Road, Peshawar|30000000|7|6|1350
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|39500000|0|0|1575
Peshawar|Hayatabad Phase 6 - F5, Hayatabad Phase 6|42000000|0|0|1575
Peshawar|Momin Town, Peshawar|20000000|7|4|1125
Peshawar|Hayatabad Phase 2 - J2, Hayatabad Phase 2|160000000|10|6|9000
Peshawar|University Town, Peshawar|140000000|5|5|3375
Peshawar|University Town, Peshawar|110000000|5|5|3375
Peshawar|University Town, Peshawar|110000000|5|5|3465
Peshawar|Hayatabad Phase 4, Hayatabad|63000000|9|6|2250
Peshawar|Hayatabad Phase 3, Hayatabad|40000000|6|6|2250
Peshawar|Hayatabad Phase 2, Hayatabad|77000000|8|6|4500
Peshawar|Hayatabad Phase 1 - D3, Hayatabad Phase 1|21000000|5|4|1125
Peshawar|Hayatabad Phase 1 - D4, Hayatabad Phase 1|20000000|5|4|1125
Peshawar|Hayatabad Phase 6, Hayatabad|120000000|10|6|4500
Peshawar|Hayatabad Phase 7, Hayatabad|95000000|10|6|3150
Peshawar|Hayatabad Phase 1, Hayatabad|45000000|6|6|2250
Peshawar|Hayatabad Phase 7, Hayatabad|105000000|10|6|4500
Peshawar|Sheikh Yaseen Town, Nasir Bagh Road|20000000|9|0|1125
Peshawar|Hayatabad, Peshawar|56000000|10|7|2250
Peshawar|Hayatabad Phase 1, Hayatabad|33000000|4|4|2250
Peshawar|Hayatabad Phase 1, Hayatabad|45000000|4|4|2250
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|72000000|10|0|2250
Peshawar|University Town, Peshawar|13500000|3|3|1530
Peshawar|Regi Model Town Phase 4, Regi Model Town|66000000|9|6|4500
Peshawar|Hayatabad Phase 2, Hayatabad|115000000|6|6|9000
Peshawar|Hayatabad Phase 6 - F2, Hayatabad Phase 6|65000000|8|6|4500
Peshawar|Hayatabad Phase 6, Hayatabad|72000000|8|6|2250
Peshawar|Hayatabad Phase 1 - E1, Hayatabad Phase 1|87000000|7|6|9000
Peshawar|Hayatabad Phase 7, Hayatabad|49000000|8|6|2250
Peshawar|Regi Model Town Phase 4, Regi Model Town|60000000|6|6|4500
Peshawar|Old Bara Road, Peshawar|34000000|6|6|2250
Peshawar|Old Bara Road, Peshawar|29500000|8|7|1350
Peshawar|Prime Town Apartments, University Town|32000000|5|5|3195
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|51500000|7|6|1575
Peshawar|Hayatabad Phase 7, Hayatabad|69000000|8|6|3150
Peshawar|Hayatabad, Peshawar|82000000|7|6|4500
Peshawar|Hayatabad, Peshawar|105000000|6|6|9000
Peshawar|Hayatabad Phase 7, Hayatabad|65000000|9|6|2250
Peshawar|Hayatabad Phase 2 - H1, Hayatabad Phase 2|95000000|10|6|4500
Peshawar|Hayatabad Phase 1 - D1, Hayatabad Phase 1|76000000|8|6|4500
Peshawar|Hayatabad Phase 7 - E4, Hayatabad Phase 7|64000000|8|6|2250
Peshawar|Hayatabad Phase 2 - H3, Hayatabad Phase 2|76000000|7|6|4500
Peshawar|Hayatabad Phase 7 - E6, Hayatabad Phase 7|72000000|0|0|2250
Peshawar|University Town, Peshawar|23000000|7|6|900
Peshawar|University Town, Peshawar|150000000|0|0|4950
Peshawar|Officers Garden Colony, Warsak Road|25000000|6|6|1125
Peshawar|University Town, Peshawar|7000000|1|1|720
Peshawar|Hayatabad, Peshawar|48000000|7|6|2250
Peshawar|Hayatabad, Peshawar|56000000|9|6|4500
Peshawar|Hayatabad, Peshawar|60000000|6|6|4500
Peshawar|Askari 6, Peshawar|30000000|3|4|900
Peshawar|Hayatabad, Peshawar|57000000|10|7|2250
Peshawar|Hayatabad Phase 3 - K4, Hayatabad Phase 3|50000000|7|7|2250
Peshawar|Hayatabad Phase 2 - J5, Hayatabad Phase 2|24000000|5|4|1125
Peshawar|Hayatabad Phase 6 - F6, Hayatabad Phase 6|26000000|6|6|1125
Peshawar|Hayatabad Phase 6, Hayatabad|45000000|6|6|2250
Peshawar|Hayatabad Phase 4 - P2, Hayatabad Phase 4|50000000|6|6|2250
Peshawar|Canal Road, Peshawar|22000000|7|6|900
Peshawar|Hayatabad Phase 7 - E7, Hayatabad Phase 7|57500000|8|7|2250
Peshawar|University Town, Peshawar|12800000|3|3|1440
Peshawar|Al Haram Model Town, Peshawar|23000000|8|0|1350
Peshawar|Shami Road, Peshawar|155000000|7|0|4500
Peshawar|Warsak Road, Peshawar|11000000|5|4|675
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|35000000|7|6|1125
Peshawar|Askari 5, Peshawar|70000000|4|4|2475
Peshawar|Askari 3, Peshawar|115000000|6|6|4500
Peshawar|Hayatabad Phase 4, Hayatabad|150000000|10|0|4500
Peshawar|Old Bara Road, Peshawar|7700000|1|1|720
Peshawar|Prime Town Apartments, University Town|15500000|3|3|1462
Peshawar|Darmangi, Warsak Road|12500000|8|6|900
Peshawar|Warsak Road, Peshawar|14000000|6|6|1125
Peshawar|Warsak Road, Peshawar|15500000|6|6|1125
Peshawar|Sufiyan Garden, Warsak Road|16000000|4|4|788
Peshawar|Park View Mall & Apartments, Canal Road|18000000|4|4|1575
Peshawar|Shami Road, Peshawar|100000000|6|6|3150
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|25000000|6|6|675
Peshawar|Hayatabad Phase 7 - E5, Hayatabad Phase 7|21500000|7|6|675
Peshawar|Kaur Complex, Peshawar|5500000|1|1|630
Peshawar|Kaur Complex, Peshawar|9000000|2|2|900
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|21000000|7|6|675
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|21000000|7|6|675
Peshawar|Hayatabad Phase 6, Hayatabad|21000000|7|6|675
Peshawar|Hayatabad Phase 3 - L3, Hayatabad Phase 3|45000000|9|6|2250
Peshawar|Hayatabad Phase 6 - F9, Hayatabad Phase 6|39000000|8|6|1575
Peshawar|Shami Road, Peshawar|140000000|6|6|4500
Peshawar|Sufiyan Garden, Warsak Road|29000000|7|0|1575
Peshawar|Sufiyan Garden, Warsak Road|31000000|7|0|1575
Peshawar|Academy Town, Peshawar|7500000|4|3|1350
Peshawar|Hayatabad Phase 6 - F10, Hayatabad Phase 6|15500000|6|5|675
Peshawar|Hayatabad Phase 3, Hayatabad|25000000|0|0|1125
Peshawar|Hayatabad Phase 1, Hayatabad|47000000|0|0|2700
Peshawar|Hayatabad Phase 6 - F8, Hayatabad Phase 6|41000000|8|5|1575
Peshawar|Deans Heights, Hayatabad|25000000|3|4|1575
Peshawar|DHA Defence - Sector Prism, DHA Defence|25000000|8|6|1125
Peshawar|Regi Model Town, Peshawar|70000000|9|0|4500
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|2|2|585
Quetta|UK Apartments & Shops, Nawa Killi Road|4490000|1|1|585
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|878
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|878
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|585
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|585
Quetta|UK Apartments & Shops, Nawa Killi Road|4490000|1|1|585
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|878
Quetta|UK Apartments & Shops, Nawa Killi Road|6861000|2|2|878
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|585
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|2|2|585
Quetta|UK Apartments & Shops, Nawa Killi Road|3946000|1|1|585
Quetta|Chilten Housing Scheme, Quetta|13500000|3|3|1642
Quetta|Chaman Housing Scheme, Quetta|9940000|1|1|720
Quetta|Samungli Road, Quetta|31000000|0|0|1305
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|78000000|6|7|5400
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|43000000|5|6|4050
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37500000|5|6|2452
Rawalpindi|Bahria Town Phase 8 - Block A, Bahria Town Phase 8|85000000|5|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|89500000|5|6|3825
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|6000000|1|1|450
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|175000000|6|6|5850
Rawalpindi|Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme|120000000|9|0|9450
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|149500000|5|6|5400
Rawalpindi|Lalazar, Rawalpindi|37500000|5|5|2250
Rawalpindi|Gulshan Abad Sector 2, Gulshan Abad|34000000|6|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|76500000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|21000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|26500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Defence Road, Rawalpindi|16800000|4|4|1260
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|34500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|34500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18500000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18000000|4|5|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18000000|4|5|1125
Rawalpindi|Bahria Town Phase 8 - Block A, Bahria Town Phase 8|180000000|5|6|8100
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|25000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|47000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|2452
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town - Safari Villas 2, Bahria Town Rawalpindi|110000000|6|6|3825
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|36500000|5|6|1575
Rawalpindi|Bahria Heights 6, Bahria Town Phase 8 - Umer Block|12000000|1|1|810
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|25500000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8|10500000|2|1|1125
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|57500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|16000000|3|4|1125
Rawalpindi|Chaklala Scheme 3, Chaklala Scheme|69900000|4|6|3150
Rawalpindi|Adiala Road, Rawalpindi|8000000|2|3|900
Rawalpindi|Snober City, Adiala Road|14700000|4|4|1125
Rawalpindi|Snober City, Adiala Road|10500000|2|2|1125
Rawalpindi|Snober City, Adiala Road|18900000|5|5|1890
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|21500000|4|5|2025
Rawalpindi|Defence Road, Rawalpindi|21000000|5|5|1125
Rawalpindi|Adiala Road, Rawalpindi|28500000|7|6|1800
Rawalpindi|Gulshan Abad Sector 3, Gulshan Abad|34000000|7|6|2250
Rawalpindi|Range Road, Rawalpindi|23000000|4|4|1350
Rawalpindi|Peshawar Road, Rawalpindi|18500000|4|5|900
Rawalpindi|Range Road, Rawalpindi|15000000|4|4|1125
Rawalpindi|Range Road, Rawalpindi|18500000|4|4|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|93000000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19000000|4|4|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|51500000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|80000000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|131000000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|21000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22500000|5|6|1575
Rawalpindi|Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme|30000000|5|6|2700
Rawalpindi|Misryal Road, Rawalpindi|3800000|1|2|675
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22500000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|35000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|43000000|5|6|4050
Rawalpindi|Snober City, Adiala Road|13500000|4|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30000000|5|5|2250
Rawalpindi|Bahria Town - Safari Villas, Bahria Town Rawalpindi|95000000|5|6|7650
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19500000|4|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|20000000|4|4|1350
Rawalpindi|Peshawar Road, Rawalpindi|20000000|5|5|1125
Rawalpindi|Afshan Colony, Rawalpindi|27500000|4|4|1125
Rawalpindi|Afshan Colony, Rawalpindi|39000000|6|6|1575
Rawalpindi|Range Road, Rawalpindi|14500000|4|4|900
Rawalpindi|Range Road, Rawalpindi|8500000|2|2|585
Rawalpindi|Range Road, Rawalpindi|14500000|2|4|900
Rawalpindi|Range Road, Rawalpindi|11000000|2|3|1012
Rawalpindi|Range Road, Rawalpindi|14000000|4|4|1125
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|79500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|180000000|5|6|4500
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|185000000|6|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|78000000|6|6|5400
Rawalpindi|Media Town - Block D, Media Town|55000000|6|6|2700
Rawalpindi|Snober City, Adiala Road|19000000|4|4|1350
Rawalpindi|Snober City, Adiala Road|26000000|5|6|1800
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7500000|1|1|608
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|40000000|5|5|2250
Rawalpindi|Gulshan Abad Sector 1, Gulshan Abad|27500000|6|6|2250
Rawalpindi|Snober City, Adiala Road|13800000|4|4|1125
Rawalpindi|Gulshan-e-Iqbal, Rawalpindi|9500000|5|6|900
Rawalpindi|Lalazar 2, Rawalpindi|15000000|4|5|1125
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|40000000|5|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8000000|1|1|742
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|14000000|1|1|765
Rawalpindi|Range Road, Rawalpindi|11000000|5|5|900
Rawalpindi|Range Road, Rawalpindi|21000000|4|4|1350
Rawalpindi|Range Road, Rawalpindi|23000000|4|6|1350
Rawalpindi|Range Road, Rawalpindi|32500000|3|4|2250
Rawalpindi|Range Road, Rawalpindi|15500000|3|3|900
Rawalpindi|Range Road, Rawalpindi|40000000|6|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|131000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|149500000|5|6|5400
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|180000000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Block I, Bahria Town Phase 8|69500000|5|6|4950
Rawalpindi|Bahria Town Phase 8 - Block I, Bahria Town Phase 8|76500000|5|6|4500
Rawalpindi|Gulshan Abad Sector 2, Gulshan Abad|34000000|6|6|2250
Rawalpindi|Gulshan Abad Sector 1, Gulshan Abad|33000000|6|6|2250
Rawalpindi|Askari 14, Rawalpindi|30000000|3|3|2250
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|260000000|6|6|5400
Rawalpindi|Adiala Road, Rawalpindi|28500000|6|6|2250
Rawalpindi|Chakra Road, Rawalpindi|5500000|2|3|788
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|110000000|6|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|39500000|5|6|2250
Rawalpindi|Tulsa Road, Rawalpindi|85000000|5|4|5850
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12500000|2|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|41000000|4|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|58000000|5|6|3600
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|47500000|6|6|3375
Rawalpindi|Bahria Heights 1, Bahria Town Rawalpindi|17500000|1|2|1148
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37500000|5|6|2452
Rawalpindi|Bahria Safari Valley - Sector C, Bahria Town Phase 8 - Safari Valley|37000000|5|5|2250
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|60000000|7|6|2925
Rawalpindi|Airport Housing Society - Sector 2, Airport Housing Society|32500000|6|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|6500000|2|2|630
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Airport Housing Society - Sector 1, Airport Housing Society|22000000|3|3|1800
Rawalpindi|Ideal Homes Society, Rawalpindi|8500000|3|3|720
Rawalpindi|Gulshan Abad Sector 2, Gulshan Abad|38500000|5|5|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|52500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|155000000|5|6|7650
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|53000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|69000000|6|7|4500
Rawalpindi|Adiala Road, Rawalpindi|7000000|2|2|900
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|40000000|5|6|2250
Rawalpindi|Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme|15500000|3|4|1192
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|40000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|21000000|5|6|1575
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|50000000|8|0|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|97500000|6|6|4500
Rawalpindi|Bahria Heights 1, Bahria Town Rawalpindi|13500000|1|2|832
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|59000000|5|6|2250
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|100000000|9|6|4500
